pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Tei{0} Tei{-1} Tei{1} TesubO{1} TesubO{2} TesubO{3} TesubZr{-3} TesubZr{-4} TesubZr{-5} Stoich
-4.20000000000004 1.62750419744407 -6.41493335708487 -3.43474966169395 -5.76885522712753 -11.2244813540482 -16.6861176958736 -5.31238317108167 -9.84921305407637 -14.5230873978699 -19.2204095908208 -27.2676687577078 -9.50497795094217 -11.2918279506543 -15.7158222250026 -19.994943266927 -23.7626545571826 -27.5810285015413 -33.9116610045254 -40.2462206139167 -7.49001004084969 -17.4078578522754 -10.2715199215524 -7.47291122113792 -3.29126309757178 -4.81317465951069 -3.32531069223103 -6.42744478872346 -19.2489926475917 -2.58953095008405 
-4.00000000000004 1.61085920381811 -6.47085807986079 -3.37882493891803 -5.75700347171826 -11.2685543214149 -16.7861153860162 -5.33608659168583 -9.81699175190461 -14.4349413729223 -19.0763388430972 -27.0676732872083 -9.51682739578343 -11.2477526727196 -15.615822224292 -19.9712443751127 -23.7948803881443 -27.6691790552789 -34.0557362810388 -40.4462206132061 -7.5124937823301 -17.4862663165317 -10.2380789402569 -7.53946793069557 -3.30189508435313 -4.76788192351651 -3.31557313225027 -6.47363195151862 -19.3511045331628 -2.55865192168925 
-3.80000000000004 1.59435680789466 -6.52630369539519 -3.32337932338363 -5.74610965360555 -11.3131061188366 -16.8861127989722 -5.35787415109133 -9.78333369577571 -14.345837701259 -18.9317895558995 -26.8676783844762 -9.52771862616227 -11.2031982875641 -15.5158222236021 -19.9494619122851 -23.8285435408511 -27.7582878235201 -34.2002906648144 -40.6462206125161 -7.53551442295513 -17.5647325726912 -10.2056539653475 -7.60704036943226 -3.3140219075558 -4.72456313118439 -3.30493571743637 -6.51844015223912 -19.4513583494177 -2.52638711605188 
-3.60000000000004 1.57801294467208 -6.5812166644446 -3.26846635433422 -5.73628082248147 -11.3581902567619 -16.986109905947 -5.37753174900034 -9.74807832463532 -14.2556693610692 -18.7867082466602 -26.6676841061875 -9.53754456358912 -11.1581112559415 -15.4158222229301 -19.9298100354155 -23.8638046330308 -27.8484618847492 -34.345377695093 -40.8462206118441 -7.55918927448725 -17.6433203932727 -10.1744158478302 -7.67579935956169 -3.32786792863544 -4.683496183215 -3.29335519850007 -6.56177260235224 -19.5496037685802 -2.49285042712342 
-3.40000000000004 1.56184509564628 -6.63553825176206 -3.21414476701676 -5.72763441911413 -11.403865440712 -17.0861066772146 -5.39482450311865 -9.71104949143617 -14.1643189405525 -18.6410362388262 -26.467690511036 -9.54618773756736 -11.1124328426023 -15.3158222222734 -19.912523685489 -23.9008398704218 -27.9398187094576 -34.4910561071189 -41.0462206111874 -7.58366152248777 -17.7221142285907 -10.1445665085133 -7.74594679216902 -3.34369377392569 -4.64500044118742 -3.28079861395813 -6.60353760512775 -19.6456903586732 -2.45817492744176 
-3.20000000000004 1.54587259293476 -6.68920350428497 -3.16047951449385 -5.72030031953181 -11.4501965936526 -17.1861030826781 -5.40949266081868 -9.67205239661328 -14.0716565932067 -18.4947086389575 -26.2676976586444 -9.55351824196902 -11.0660980944811 -15.2158222216293 -19.8978626747531 -23.9398441122088 -28.0324882037676 -34.6373908539518 -41.2462206105432 -7.60910592598421 -17.80122388461 -10.1163456594868 -7.81772234925022 -3.3618040784836 -4.6094454932228 -3.26724592327586 -6.64365016696839 -19.7394681730367 -2.42251108301824 
-3.00000000000004 1.53011704966048 -6.74213980510902 -3.10754321366981 -5.71442372787562 -11.4972563028205 -17.28609909267 -5.4212458134729 -9.63086924844346 -13.9775371442129 -18.3476528891396 -26.0677056080024 -9.55939084298264 -11.0190343946706 -15.1158222209948 -19.8861174708224 -23.9810352091022 -28.126615601485 -34.7844545524932 -41.4462206099087 -7.63573598155952 -17.8807902410094 -10.0900394142381 -7.89141211462787 -3.38255754303759 -4.57726265695235 -3.25269283131583 -6.68203337583241 -19.8307876827248 -2.38602516913575 
-2.80000000000004 1.51460296650839 -6.79426483554758 -3.05541818323124 -5.71016925340733 -11.5451268587907 -17.3860946790788 -5.42975474249287 -9.58725314702487 -13.8817960123557 -18.1997867268438 -25.8677144152682 -9.5636409032321 -10.9711594244815 -15.0158222203671 -19.8776173484405 -24.0246601171588 -28.2223655399802 -34.9323295214269 -41.646220609281 -7.66381306425429 -17.9609923541427 -10.0659914664943 -7.96735975392059 -3.40638015189136 -4.54896023536795 -3.23715381321969 -6.71861938817483 -19.9194987255058 -2.34889819889301 
-2.60000000000004 1.4993585819102 -6.84548371863647 -3.00419930014236 -5.70772662507219 -11.5939031135445 -17.4860898169214 -5.43463999028852 -9.54091951173162 -13.7842434939736 -18.0510153253728 -25.6677241307083 -9.56607866878616 -10.9223783069467 -14.9158222197434 -19.8727418154612 -24.0710034672684 -28.3199277731787 -35.0811106377143 -41.8462206086572 -7.69365828062203 -18.0420564535993 -10.0446177997731 -8.0459812256658 -3.43378274054806 -4.52514394093538 -3.22066539491791 -6.75334985296193 -20.0054480733817 -2.31132570523223 
-2.40000000000004 1.48441705733785 -6.89568503672259 -2.95399798205624 -5.70731865850551 -11.6436964650639 -17.586084486527 -5.4354559263839 -9.49153412974089 -13.6846567938967 -17.9012273072098 -25.4677347944592 -9.56648130433584 -10.8725796244103 -14.8158222191209 -19.8719365424941 -24.1203995123874 -28.4195251363838 -35.2309093190056 -42.0462206080346 -7.72566809548676 -18.1242675865502 -10.0264262965518 -8.12778439267255 -3.46538458946831 -4.50654447176989 -3.20328982841448 -6.78617560454463 -20.0884751430506 -2.27351876911886 
-2.20000000000004 1.46981812248123 -6.94473530390965 -2.90494771486917 -5.7092123141675 -11.694640387913 -17.6860786765631 -5.43166863133474 -9.43869656750467 -13.5827689644735 -17.7502892105995 -25.2677464306617 -9.56458183808593 -10.8216298909733 -14.7158222184968 -19.8757354731218 -24.1732487102022 -28.5214246013856 -35.3818590511945 -42.2462206074106 -7.76033524376153 -18.207985002012 -10.0120431776395 -8.21339546442041 -3.50194539402949 -4.49405500914363 -3.18511941507706 -6.81705545839427 -20.1684052640873 -2.23570675347442 
-2.00000000000004 1.45561034553248 -6.99247133823782 -2.857211680541 -5.71373395718204 -11.7468980652557 -17.786072388234 -5.42262537735329 -9.38191727919504 -13.4782536418357 -17.5980378536335 -25.0677590393676 -9.56005390611444 -10.7693659246736 -14.615822217869 -19.8847913351812 -24.2300406065898 -28.6259525321014 -35.5341230162384 -42.4462206067827 -7.79827697219869 -18.2936627647774 -10.0022488717484 -8.30359487082812 -3.54440876610865 -4.488782346895 -3.16628185583244 -6.84595393347782 -20.245039773499 -2.1981422911545 
-1.80000000000004 1.44185423895397 -7.03868982676157 -2.81099319201725 -5.72129023298717 -11.8006728295846 -17.8860656410866 -5.40751287748854 -9.32058629080654 -13.3707041649234 -17.4442698881975 -24.8677725854079 -9.5524908825285 -10.7155844125639 -14.5158222172356 -19.8999173804528 -24.2913851403851 -28.7335155544205 -35.6879045270812 -42.6462206061492 -7.84027329584552 -18.3818775769479 -9.99802670687153 -8.39936595943728 -3.59396136619445 -4.49211645845666 -3.14694719172422 -6.87283775789335 -20.3181420864383 -2.16110919377814 
-1.60000000000004 1.42862642939872 -7.08313331523224 -2.76654970354658 -5.73239609593563 -11.8562221810037 -17.9860584809764 -5.38530122922119 -9.25393115406852 -13.2596055397147 -17.2887277745182 -24.6677869832578 -9.54137785882983 -10.6600279003946 -14.4158222165955 -19.92214342593 -24.358054674333 -28.8446285768391 -35.8434610379705 -42.8462206055092 -7.88731826532452 -18.4733660348976 -10.0006281878799 -8.50196028097545 -3.65211219926155 -4.50582380305347 -3.12733702510523 -6.89767107974503 -20.3874188967606 -2.12493398983035 
-1.40000000000004 1.41602502602109 -7.12547217136628 -2.72421084741254 -5.7477108934481 -11.9138758346502 -18.086050990757 -5.35467174751356 -9.18096281622685 -13.144298345739 -17.1310817244084 -24.467802077014 -9.5260555704517 -10.6023667558824 -14.3158222159493 -19.9527880007476 -24.4310381052847 -28.9599508639248 -36.0011221811902 -43.0462206048629 -7.94068622800967 -18.5690728537168 -10.011657294431 -8.61298189795332 -3.72079496010577 -4.53216770776327 -3.10773665059492 -6.92040956136876 -20.4524962345184 -2.09000152755944 
-1.20000000000004 1.40417587182674 -7.16528358123157 -2.68439943754725 -5.76808038684422 -11.9740567379116 -18.1860433038837 -5.31393292551199 -9.10041258435999 -13.0239367040069 -16.970908672811 -24.2678176155513 -9.50567838953248 -10.5421781650979 -14.2158222152995 -19.9935423606366 -24.511603875039 -29.0803280435443 -36.1613107706751 -43.2462206042131 -8.00200978580292 -18.6702078213753 -10.0331694423589 -8.73448635965779 -3.80248801194457 -4.57404934973717 -3.08850997717113 -6.94099429781026 -20.5128923808252 -2.05677376905155 
-1.00000000000004 1.39323796716963 -7.20203332709777 -2.64764969168106 -5.79457321084722 -12.0372993077808 -18.2860356196191 -5.26094751971848 -9.01067743270029 -12.897451806481 -16.8076740294189 -24.067833226293 -9.47917788061743 -10.4789279103167 -14.1158222146521 -20.0465433765244 -24.6013546367929 -29.2068285511645 -36.3245610241614 -43.4462206035656 -8.07334942870562 -18.7782972101442 -10.0677593393954 -8.86906857307713 -3.9003204794981 -4.63513207142412 -3.07011446906158 -6.9593485355669 -20.567996364448 -2.02580680938507 
-0.800000000000041 1.38340285120648 -7.23507786565799 -2.61460515312083 -5.82847672843731 -12.1042473639311 -18.3860282143296 -5.19314084764021 -8.9098262220618 -12.7635560572822 -16.64073374166 -23.8678483999739 -9.44526695710392 -10.4119724482429 -14.0158222140181 -20.1143652216495 -24.7022210204783 -29.34073947341 -36.4915164849672 -43.6462206029316 -8.15719245214943 -18.8951847721483 -10.118557824279 -9.01985965330523 -4.01806702116559 -4.71983407453176 -3.05310628250086 -6.97538488756641 -20.6170772550078 -1.99775080864388 
-0.600000000000041 1.37487594501545 -7.2637270123976 -2.58595600638122 -5.87117165516759 -12.175591437401 -18.4860214345391 -5.10775155159646 -8.79578777927844 -12.6208684677593 -16.4693970053974 -23.6678625169717 -9.40256524998044 -10.3406215943798 -13.9158222134154 -20.1997686340893 -24.8162735796577 -29.4834411793291 -36.6628673376258 -43.8462206023299 -8.25623612087342 -19.0228775876119 -10.1889523462634 -9.19024739610182 -4.15980561722257 -4.83292352384914 -3.03811150904401 -6.98903926084917 -20.6593807750301 -1.97329736393542 
-0.400000000000041 1.36782107524778 -7.28743033393939 -2.56225268483943 -5.92375922420911 -12.2518823279843 -18.5860156466642 -5.00257728750895 -8.66691019364913 -12.4682875605882 -16.2931127766845 -23.467874966717 -9.34997189251818 -10.2643249153758 -13.8158222128696 -20.3049553473755 -24.9451636144856 -29.6360345356988 -36.8391640155374 -44.0462206017832 -8.37272591141289 -19.1630706996931 -10.2817388152611 -9.38302807777045 -4.32888297734941 -4.9782975624338 -3.02572371450002 -7.00035478784698 -20.6943996235697 -1.95301833615651 
-0.200000000000041 1.36226094141966 -7.30611156325805 -2.54357145552077 -5.98639224559196 -12.3331965786858 -18.6860111266844 -4.87731262932775 -8.52296430614927 -12.3056604437696 -16.1118044305473 -23.2678853912611 -9.28733435069475 -10.1830061442337 -13.7158222124088 -20.4302304296408 -25.0891199260696 -29.7986720766015 -37.0204827857587 -44.2462206013232 -8.50725553419457 -19.3162815517935 -10.3975872087241 -9.5988719517144 -4.52604562197469 -5.15677897774081 -3.0163074502426 -7.00961975290821 -20.7223458179496 -1.93707328642573 
-4.1133763062362e-14 1.35798119008905 -7.32049089629313 -2.52919212248569 -6.05763038687786 -12.4188140530068 -18.7860079340404 -4.73483852497109 -8.36611086875753 -12.1344276733428 -15.9261923270854 -23.0678939547642 -9.21609301641121 -10.0973854769151 -13.6158222120551 -20.572713097146 -25.2459819266099 -29.9699134101768 -37.2061034523691 -44.4462206009687 -8.65759769909697 -19.4810030497309 -10.5335500405914 -9.83483159129149 -4.74762592851671 -5.36397995124736 -3.00979617810698 -7.01748781380767 -20.7445932118842 -1.92492414934111 
