distance	Zr_AE_s1	Zr_pp_s1	Zr_AE_s2	Zr_pp_s2	Zr_AE_p1	Zr_pp_p1	Zr_AE_p2	Zr_pp_p2	Zr_AE_d1	Zr_pp_d1	Zr_AE_d2	Zr_pp_d2
0.5784981664	-0.1091674388	-0.995934357	-6.28E-02	-0.4241897994	4.38E-02	0.4139642562	4.18E-02	0.1930981902	3.88E-03	-0.1139979515	-9.17E-03	-0.1203218739
0.5809138629	-0.1184366477	-0.9982634783	-6.62E-02	-0.4247883685	5.12E-02	0.4166441615	4.54E-02	0.194226248	2.97E-04	-0.1152331658	-1.30E-02	-0.1216074351
0.5833396457	-0.1277260578	-1.0005829	-6.96E-02	-0.4253770448	5.87E-02	0.419334882	4.90E-02	0.1953565649	-3.30E-03	-0.1164801253	-1.69E-02	-0.1229048221
0.5857755571	-0.137034326	-1.002892407	-7.31E-02	-0.4259556763	6.63E-02	0.4220363495	5.26E-02	0.1964890627	-6.92E-03	-0.1177389086	-2.08E-02	-0.1242141045
0.5882216392	-0.1463601044	-1.005191779	-7.65E-02	-0.4265241094	7.38E-02	0.4247484935	5.61E-02	0.1976236616	-1.06E-02	-0.1190095942	-2.47E-02	-0.1255353516
0.5906779347	-0.1557020401	-1.007480797	-8.00E-02	-0.4270821895	8.14E-02	0.427471241	5.97E-02	0.19876028	-1.42E-02	-0.1202922603	-2.86E-02	-0.1268686321
0.593144486	-0.1650587757	-1.00975924	-8.34E-02	-0.4276297608	8.89E-02	0.4302045166	6.33E-02	0.1998988343	-1.79E-02	-0.1215869848	-3.25E-02	-0.1282140142
0.5956213361	-0.1744289496	-1.012026882	-8.69E-02	-0.4281666661	9.66E-02	0.4329482424	6.69E-02	0.2010392394	-2.15E-02	-0.1228938457	-3.64E-02	-0.1295715656
0.5981085279	-0.1838111961	-1.014283498	-9.03E-02	-0.4286927472	0.1041790879	0.4357023378	7.06E-02	0.2021814081	-2.52E-02	-0.1242129203	-4.04E-02	-0.1309413534
0.6006061046	-0.193204146	-1.016528862	-9.38E-02	-0.4292078447	0.1118232275	0.4384667197	7.42E-02	0.2033252514	-2.89E-02	-0.1255442858	-4.43E-02	-0.1323234442
0.6031141097	-0.2026064266	-1.018762742	-9.72E-02	-0.4297117977	0.1194847321	0.4412413024	7.78E-02	0.2044706785	-3.26E-02	-0.1268880193	-4.83E-02	-0.1337179039
0.6056325865	-0.2120166619	-1.020984908	-0.1006759033	-0.4302044445	0.1271626912	0.4440259976	8.14E-02	0.2056175967	-3.64E-02	-0.1282441971	-5.23E-02	-0.1351247978
0.6081615789	-0.2214334735	-1.023195126	-0.1041143938	-0.4306856218	0.1348561902	0.4468207141	8.50E-02	0.2067659111	-4.01E-02	-0.1296128957	-5.63E-02	-0.1365441904
0.6107011307	-0.2308554799	-1.025393162	-0.1075487389	-0.4311551656	0.1425643106	0.4496253582	8.87E-02	0.2079155253	-4.39E-02	-0.1309941908	-6.03E-02	-0.1379761457
0.6132512861	-0.2402812979	-1.027578778	-0.1109783115	-0.4316129101	0.1502861304	0.4524398334	9.23E-02	0.2090663404	-4.76E-02	-0.1323881579	-6.43E-02	-0.1394207268
0.6158120893	-0.249709542	-1.029751736	-0.1144024825	-0.4320586889	0.1580207235	0.4552640403	9.59E-02	0.210218256	-5.14E-02	-0.133794872	-6.84E-02	-0.140877996
0.6183835848	-0.2591388251	-1.031911795	-0.1178206214	-0.4324923341	0.1657671606	0.4580978768	9.96E-02	0.2113711694	-5.52E-02	-0.1352144077	-7.24E-02	-0.142348015
0.6209658172	-0.2685677586	-1.034058713	-0.1212320965	-0.4329136766	0.1735245093	0.4609412378	0.1032103581	0.2125249759	-5.90E-02	-0.136646839	-7.65E-02	-0.1438308444
0.6235588313	-0.2779949532	-1.036192245	-0.1246362746	-0.4333225463	0.1812918337	0.4637940154	0.1068464319	0.2136795686	-6.28E-02	-0.1380922397	-8.05E-02	-0.1453265443
0.6261626722	-0.2874190184	-1.038312145	-0.1280325213	-0.4337187718	0.1890681951	0.4666560987	0.1104820289	0.2148348389	-6.66E-02	-0.1395506828	-8.46E-02	-0.1468351735
0.6287773851	-0.2968385634	-1.040418166	-0.1314202013	-0.4341021806	0.1968526522	0.4695273739	0.1141166122	0.2159906758	-7.05E-02	-0.1410222408	-8.87E-02	-0.1483567901
0.6314030153	-0.3062521973	-1.042510058	-0.1347986783	-0.4344725991	0.2046442607	0.4724077243	0.1177496426	0.217146966	-7.43E-02	-0.1425069856	-9.28E-02	-0.1498914512
0.6340396085	-0.3156585291	-1.044587569	-0.1381673152	-0.4348298524	0.2124420742	0.4752970298	0.1213805789	0.2183035945	-7.82E-02	-0.1440049887	-9.69E-02	-0.1514392128
0.6366872104	-0.3250561684	-1.046650446	-0.1415254744	-0.4351737646	0.2202451439	0.4781951675	0.1250088778	0.2194604438	-8.20E-02	-0.1455163206	-0.1010493581	-0.1530001301
0.639345867	-0.3344437255	-1.048698434	-0.1448725174	-0.4355041587	0.2280525187	0.4811020115	0.1286339943	0.2206173943	-8.59E-02	-0.1470410516	-0.1051788689	-0.1545742569
0.6420156245	-0.3438198116	-1.050731276	-0.1482078057	-0.4358208564	0.2358632457	0.4840174324	0.1322553812	0.2217743241	-8.98E-02	-0.1485792508	-0.109317289	-0.1561616462
0.6446965291	-0.3531830394	-1.052748714	-0.1515307001	-0.4361236785	0.2436763704	0.486941298	0.1358724901	0.2229311092	-9.37E-02	-0.150130987	-0.1134643243	-0.1577623497
0.6473886275	-0.3625320231	-1.054750487	-0.1548405616	-0.4364124445	0.2514909366	0.4898734725	0.1394847705	0.2240876231	-9.76E-02	-0.151696328	-0.1176196786	-0.1593764177
0.6500919664	-0.3718653789	-1.056736334	-0.1581367508	-0.436686973	0.2593059865	0.4928138171	0.1430916705	0.2252437373	-0.1015063037	-0.1532753408	-0.1217830537	-0.1610038997
0.6528065926	-0.3811817252	-1.05870599	-0.1614186287	-0.4369470813	0.2671205613	0.4957621896	0.1466926368	0.2263993208	-0.1054298652	-0.1548680919	-0.1259541492	-0.1626448437
0.6555325535	-0.390479683	-1.06065919	-0.1646855564	-0.4371925859	0.2749337011	0.4987184447	0.1502871147	0.2275542404	-0.1093620416	-0.1564746465	-0.130132663	-0.1642992964
0.6582698961	-0.3997578762	-1.062595668	-0.1679368952	-0.4374233019	0.2827444452	0.5016824334	0.1538745481	0.2287083602	-0.1133025816	-0.1580950693	-0.1343182907	-0.1659673031
0.6610186682	-0.4090149319	-1.064515153	-0.1711720072	-0.4376390436	0.290551832	0.5046540036	0.1574543799	0.2298615424	-0.1172512324	-0.1597294238	-0.138510726	-0.1676489078
0.6637789174	-0.4182494806	-1.066417377	-0.1743902548	-0.4378396241	0.2983548996	0.5076329995	0.1610260515	0.2310136465	-0.1212077397	-0.1613777728	-0.1427096608	-0.1693441531
0.6665506916	-0.4274601565	-1.068302066	-0.1775910014	-0.4380248558	0.3061526858	0.5106192621	0.1645890038	0.2321645297	-0.1251718482	-0.1630401779	-0.1469147849	-0.1710530801
0.669334039	-0.4366455982	-1.070168948	-0.180773611	-0.4381945496	0.3139442281	0.5136126288	0.1681426765	0.2333140467	-0.129143301	-0.1647166998	-0.1511257864	-0.1727757282
0.6721290078	-0.4458044486	-1.072017746	-0.1839374488	-0.4383485157	0.3217285643	0.5166129334	0.1716865084	0.2344620497	-0.1331218402	-0.1664073981	-0.1553423516	-0.1745121354
0.6749356466	-0.4549353551	-1.073848184	-0.1870818812	-0.4384865633	0.3295047323	0.5196200061	0.1752199377	0.2356083885	-0.1371072066	-0.1681123313	-0.1595641648	-0.1762623382
0.6777540042	-0.4640369706	-1.075659984	-0.1902062757	-0.4386085006	0.3372717704	0.5226336737	0.178742402	0.2367529104	-0.1410991399	-0.169831557	-0.1637909086	-0.1780263712
0.6805841294	-0.473107953	-1.077452865	-0.1933100012	-0.4387141347	0.3450287177	0.5256537593	0.1822533382	0.2378954601	-0.1450973785	-0.1715651313	-0.1680222641	-0.1798042674
0.6834260714	-0.482146966	-1.079226546	-0.1963924283	-0.438803272	0.352774614	0.5286800822	0.185752183	0.2390358797	-0.1491016599	-0.1733131092	-0.1722579104	-0.1815960582
0.6862798796	-0.4911526794	-1.080980745	-0.1994529293	-0.4388757177	0.3605085003	0.5317124581	0.1892383726	0.240174009	-0.1531117203	-0.1750755446	-0.176497525	-0.183401773
0.6891456034	-0.5001237691	-1.082715176	-0.2024908782	-0.4389312764	0.3682294186	0.534750699	0.1927113429	0.2413096848	-0.1571272951	-0.1768524899	-0.1807407839	-0.1852214393
0.6920232926	-0.5090589177	-1.084429554	-0.2055056508	-0.4389697516	0.3759364125	0.537794613	0.1961705299	0.2424427418	-0.1611481187	-0.1786439965	-0.1849873614	-0.187055083
0.6949129973	-0.5179568148	-1.086123591	-0.2084966254	-0.4389909458	0.3836285271	0.5408440045	0.1996153692	0.2435730116	-0.1651739243	-0.1804501141	-0.1892369304	-0.1889027278
0.6978147674	-0.5268161573	-1.087797	-0.2114631822	-0.438994661	0.3913048094	0.5438986741	0.2030452968	0.2447003234	-0.1692044446	-0.1822708912	-0.193489162	-0.1907643954
0.7007286536	-0.5356356493	-1.089449488	-0.2144047038	-0.4389806981	0.3989643082	0.5469584184	0.2064597487	0.2458245037	-0.1732394111	-0.1841063748	-0.197743726	-0.1926401056
0.7036547062	-0.544414003	-1.091080766	-0.2173205755	-0.4389488573	0.4066060749	0.5500230304	0.2098581611	0.2469453763	-0.1772785545	-0.1859566104	-0.202000291	-0.1945298761
0.7065929762	-0.5531499389	-1.09269054	-0.2202101849	-0.4388989378	0.4142291628	0.5530922987	0.2132399707	0.2480627622	-0.181321605	-0.1878216421	-0.2062585237	-0.1964337223
0.7095435144	-0.5618421857	-1.094278516	-0.2230729225	-0.4388307382	0.4218326282	0.5561660084	0.2166046146	0.2491764799	-0.1853682917	-0.1897015122	-0.2105180898	-0.1983516574
0.7125063723	-0.5704894809	-1.095844399	-0.2259081819	-0.4387440564	0.42941553	0.5592439404	0.2199515304	0.2502863451	-0.1894183432	-0.1915962616	-0.2147786536	-0.2002836925
0.7154816011	-0.579090571	-1.097387893	-0.2287153595	-0.4386386894	0.4369769301	0.5623258715	0.2232801565	0.2513921705	-0.1934714873	-0.1935059294	-0.2190398781	-0.2022298363
0.7184692526	-0.5876442121	-1.098908699	-0.2314938547	-0.4385144336	0.4445158935	0.5654115747	0.2265899318	0.2524937663	-0.1975274513	-0.1954305532	-0.223301425	-0.204190095
0.7214693786	-0.5961491697	-1.100406519	-0.2342430706	-0.4383710845	0.4520314887	0.5685008188	0.2298802964	0.2535909398	-0.2015859618	-0.1973701686	-0.2275629548	-0.2061644726
0.7244820313	-0.604604219	-1.101881053	-0.2369624134	-0.4382084373	0.4595227875	0.5715933683	0.2331506911	0.2546834955	-0.2056467449	-0.1993248095	-0.2318241268	-0.2081529705
0.7275072628	-0.6130081458	-1.103331999	-0.2396512928	-0.4380262862	0.4669888656	0.5746889839	0.2364005577	0.2557712352	-0.2097095262	-0.201294508	-0.2360845994	-0.2101555874
0.7305451257	-0.621359746	-1.104759056	-0.2423091224	-0.4378244249	0.4744288026	0.5777874221	0.2396293394	0.2568539576	-0.2137740307	-0.2032792943	-0.2403440295	-0.2121723197
0.7335956728	-0.6296578264	-1.106161919	-0.2449353194	-0.4376026467	0.481841682	0.5808884349	0.2428364803	0.2579314587	-0.2178399831	-0.2052791967	-0.2446020732	-0.214203161
0.7366589571	-0.6379012044	-1.107540285	-0.2475293049	-0.437360744	0.4892265915	0.5839917704	0.2460214261	0.2590035318	-0.2219071074	-0.2072942415	-0.2488583853	-0.216248102
0.7397350317	-0.646088709	-1.108893849	-0.2500905039	-0.4370985089	0.4965826234	0.5870971724	0.2491836237	0.2600699669	-0.2259751276	-0.2093244528	-0.2531126198	-0.2183071309
0.7428239499	-0.6542191803	-1.110222305	-0.2526183457	-0.4368157329	0.5039088742	0.5902043803	0.2523225215	0.2611305516	-0.2300437669	-0.2113698528	-0.2573644295	-0.2203802328
0.7459257656	-0.66229147	-1.111525345	-0.2551122637	-0.4365122071	0.5112044454	0.5933131296	0.2554375696	0.2621850702	-0.2341127485	-0.2134304616	-0.2616134663	-0.2224673902
0.7490405324	-0.6703044418	-1.112802662	-0.2575716957	-0.4361877219	0.5184684431	0.5964231509	0.2585282195	0.2632333043	-0.238181795	-0.2155062969	-0.2658593811	-0.2245685823
0.7521683045	-0.6782569712	-1.114053948	-0.2599960838	-0.4358420676	0.5256999784	0.599534171	0.2615939245	0.2642750325	-0.2422506287	-0.2175973745	-0.2701018238	-0.2266837855
0.7553091361	-0.686147946	-1.115278892	-0.2623848746	-0.4354750339	0.5328981673	0.6026459121	0.2646341398	0.2653100304	-0.2463189718	-0.2197037075	-0.2743404433	-0.228812973
0.7584630819	-0.6939762664	-1.116477185	-0.2647375194	-0.4350864101	0.5400621311	0.6057580921	0.2676483222	0.2663380706	-0.250386546	-0.221825307	-0.2785748876	-0.2309561147
0.7616301965	-0.7017408449	-1.117648517	-0.2670534741	-0.4346759855	0.5471909963	0.6088704245	0.2706359306	0.2673589231	-0.2544530726	-0.2239621816	-0.2828048036	-0.2331131776
0.764810535	-0.7094406069	-1.118792576	-0.2693321994	-0.4342435487	0.5542838949	0.6119826183	0.2735964256	0.2683723544	-0.2585182729	-0.2261143373	-0.2870298374	-0.2352841252
0.7680041525	-0.7170744903	-1.11990905	-0.2715731607	-0.4337888882	0.561339964	0.6150943782	0.2765292701	0.2693781285	-0.2625818676	-0.2282817778	-0.2912496339	-0.2374689176
0.7712111045	-0.724641446	-1.120997627	-0.2737758284	-0.4333117924	0.5683583464	0.6182054044	0.2794339288	0.270376006	-0.2666435772	-0.2304645041	-0.2954638371	-0.2396675115
0.7744314467	-0.7321404379	-1.122057994	-0.275939678	-0.4328120492	0.5753381904	0.6213153927	0.2823098685	0.2713657449	-0.2707031218	-0.2326625148	-0.2996720899	-0.2418798602
0.777665235	-0.7395704428	-1.123089838	-0.2780641897	-0.4322894466	0.5822786499	0.6244240343	0.2851565582	0.2723470998	-0.274760221	-0.2348758055	-0.3038740342	-0.2441059134
0.7809125255	-0.7469304507	-1.124092846	-0.280148849	-0.4317437725	0.5891788844	0.6275310161	0.287973469	0.2733198225	-0.2788145943	-0.2371043695	-0.3080693108	-0.2463456169
0.7841733746	-0.7542194647	-1.125066704	-0.2821931465	-0.4311748145	0.596038059	0.6306360203	0.2907600741	0.2742836619	-0.2828659605	-0.2393481969	-0.3122575592	-0.2485989133
0.7874478389	-0.7614365012	-1.126011097	-0.2841965779	-0.4305823603	0.6028553445	0.6337387247	0.293515849	0.2752383636	-0.286914038	-0.2416072751	-0.3164384177	-0.250865741
0.7907359753	-0.7685805896	-1.126925712	-0.2861586442	-0.4299661976	0.6096299174	0.6368388026	0.2962402714	0.2761836705	-0.2909585447	-0.2438815888	-0.3206115236	-0.2531460346
0.7940378409	-0.7756507728	-1.127810234	-0.2880788517	-0.4293261141	0.6163609598	0.6399359227	0.2989328211	0.2771193222	-0.294999198	-0.2461711196	-0.3247765127	-0.2554397251
0.7973534929	-0.7826461066	-1.128664348	-0.2899567119	-0.4286618975	0.6230476595	0.6430297491	0.3015929804	0.2780450553	-0.2990357145	-0.2484758459	-0.3289330194	-0.257746739
0.8006829889	-0.7895656605	-1.129487741	-0.2917917416	-0.4279733358	0.6296892099	0.6461199416	0.3042202335	0.2789606037	-0.3030678104	-0.2507957433	-0.3330806768	-0.2600669993
0.8040263868	-0.7964085168	-1.130280097	-0.293583463	-0.427260217	0.6362848101	0.6492061552	0.3068140673	0.2798656978	-0.3070952009	-0.2531307843	-0.3372191165	-0.2624004243
0.8073837446	-0.8031737711	-1.131041104	-0.2953314039	-0.4265223293	0.6428336647	0.6522880404	0.3093739706	0.2807600652	-0.3111176006	-0.2554809378	-0.3413479685	-0.2647469286
0.8107551206	-0.8098605324	-1.131770445	-0.2970350973	-0.4257594614	0.6493349839	0.6553652433	0.3118994347	0.2816434307	-0.3151347232	-0.25784617	-0.3454668613	-0.2671064221
0.8141405732	-0.8164679227	-1.132467809	-0.2986940818	-0.4249714018	0.6557879835	0.6584374051	0.314389953	0.2825155157	-0.3191462816	-0.2602264434	-0.3495754214	-0.2694788106
0.8175401614	-0.8229950772	-1.13313288	-0.3003079014	-0.4241579399	0.6621918849	0.6615041629	0.3168450216	0.2833760388	-0.3231519876	-0.2626217172	-0.353673274	-0.2718639954
0.820953944	-0.8294411443	-1.133765347	-0.3018761059	-0.4233188651	0.6685459148	0.6645651488	0.3192641385	0.2842247155	-0.327151552	-0.2650319473	-0.3577600422	-0.2742618732
0.8243819805	-0.8358052855	-1.134364896	-0.3033982503	-0.4224539674	0.6748493055	0.6676199907	0.3216468043	0.2850612584	-0.3311446848	-0.2674570859	-0.3618353472	-0.2766723362
0.8278243302	-0.8420866756	-1.134931214	-0.3048738957	-0.4215630372	0.6811012949	0.6706683117	0.3239925219	0.2858853771	-0.3351310946	-0.2698970818	-0.3658988086	-0.2790952719
0.8312810529	-0.8482845022	-1.135463992	-0.3063026086	-0.4206458654	0.6873011262	0.6737097305	0.3263007967	0.286696778	-0.3391104889	-0.2723518801	-0.3699500436	-0.2815305631
0.8347522087	-0.8543979665	-1.135962917	-0.3076839613	-0.4197022437	0.6934480484	0.6767438611	0.3285711364	0.2874951649	-0.3430825741	-0.2748214222	-0.3739886677	-0.2839780878
0.8382378579	-0.8604262829	-1.13642768	-0.309017532	-0.4187319641	0.6995413158	0.6797703132	0.3308030513	0.2882802382	-0.3470470554	-0.2773056459	-0.3780142943	-0.286437719
0.8417380608	-0.8663686787	-1.13685797	-0.3103029048	-0.4177348196	0.7055801883	0.6827886919	0.3329960543	0.2890516958	-0.3510036366	-0.2798044849	-0.3820265346	-0.2889093248
0.8452528784	-0.8722243951	-1.13725348	-0.3115396698	-0.4167106038	0.7115639316	0.6857985977	0.3351496606	0.2898092323	-0.3549520203	-0.2823178694	-0.3860249977	-0.2913927683
0.8487823716	-0.8779926864	-1.137613903	-0.3127274229	-0.4156591109	0.7174918168	0.6887996268	0.3372633884	0.2905525395	-0.3588919078	-0.2848457254	-0.3900092907	-0.2938879074
0.8523266017	-0.8836728206	-1.13793893	-0.3138657665	-0.4145801363	0.7233631213	0.6917913707	0.3393367585	0.2912813064	-0.3628229992	-0.2873879749	-0.3939790186	-0.2963945948
0.8558856302	-0.8892640793	-1.138228258	-0.314954309	-0.4134734761	0.7291771279	0.6947734167	0.3413692946	0.291995219	-0.3667449933	-0.2899445359	-0.3979337841	-0.298912678
0.859459519	-0.8947657582	-1.138481582	-0.3159926654	-0.4123389273	0.7349331258	0.6977453474	0.3433605231	0.2926939604	-0.3706575874	-0.2925153223	-0.4018731881	-0.301441999
0.86304833	-0.9001771668	-1.138698599	-0.3169804568	-0.4111762881	0.7406304103	0.7007067413	0.3453099738	0.293377211	-0.3745604779	-0.2951002437	-0.4057968291	-0.3039823945
0.8666521256	-0.905497629	-1.138879008	-0.3179173113	-0.4099853577	0.7462682828	0.7036571723	0.3472171792	0.2940446482	-0.3784533599	-0.2976992057	-0.409704304	-0.3065336955
0.8702709684	-0.9107264829	-1.139022508	-0.3188028635	-0.4087659363	0.7518460517	0.7065962101	0.3490816755	0.2946959467	-0.3823359274	-0.3003121092	-0.4135952074	-0.3090957277
0.8739049211	-0.9158630815	-1.139128802	-0.319636755	-0.4075178254	0.7573630317	0.7095234199	0.350903002	0.2953307784	-0.3862078731	-0.302938851	-0.4174691321	-0.3116683109
0.8775540469	-0.9209067927	-1.139197591	-0.3204186342	-0.4062408278	0.7628185447	0.7124383627	0.3526807016	0.2959488125	-0.3900688889	-0.3055793233	-0.4213256693	-0.3142512592
0.8812184091	-0.9258569994	-1.139228582	-0.3211481569	-0.4049347476	0.7682119198	0.7153405954	0.3544143209	0.2965497153	-0.3939186657	-0.308233414	-0.4251644081	-0.3168443808
0.8848980713	-0.9307131002	-1.139221481	-0.321824986	-0.4035993901	0.7735424933	0.7182296703	0.3561034103	0.2971331507	-0.3977568936	-0.310901006	-0.4289849364	-0.3194474782
0.8885930974	-0.9354745092	-1.139175996	-0.322448792	-0.4022345623	0.7788096094	0.721105136	0.3577475243	0.2976987796	-0.4015832618	-0.3135819781	-0.4327868401	-0.3220603477
0.8923035516	-0.9401406568	-1.139091838	-0.3230192531	-0.4008400725	0.7840126201	0.7239665365	0.3593462213	0.2982462606	-0.405397459	-0.316276204	-0.436569704	-0.3246827797
0.8960294983	-0.9447109896	-1.138968719	-0.3235360549	-0.3994157307	0.7891508858	0.7268134121	0.3608990642	0.2987752495	-0.4091991733	-0.3189835528	-0.4403331115	-0.3273145583
0.8997710021	-0.9491849708	-1.138806355	-0.3239988915	-0.3979613484	0.7942237753	0.7296452988	0.3624056204	0.2992853996	-0.4129880923	-0.3217038888	-0.4440766448	-0.3299554616
0.903528128	-0.9535620807	-1.138604462	-0.3244074646	-0.396476739	0.7992306663	0.7324617286	0.3638654618	0.2997763617	-0.4167639034	-0.3244370712	-0.4477998851	-0.3326052612
0.9073009413	-0.9578418168	-1.138362761	-0.3247614845	-0.3949617174	0.8041709453	0.7352622296	0.3652781652	0.300247784	-0.4205262936	-0.3271829544	-0.4515024125	-0.3352637225
0.9110895075	-0.9620236942	-1.138080973	-0.3250606698	-0.3934161006	0.8090440085	0.7380463261	0.3666433125	0.3006993124	-0.4242749499	-0.329941388	-0.4551838066	-0.3379306043
0.9148938923	-0.9661072458	-1.137758822	-0.3253047476	-0.3918397074	0.8138492616	0.7408135384	0.3679604906	0.3011305905	-0.4280095595	-0.3327122161	-0.4588436461	-0.3406056591
0.9187141617	-0.9700920229	-1.137396036	-0.3254934539	-0.3902323585	0.8185861204	0.7435633832	0.3692292918	0.3015412593	-0.4317298096	-0.3354952779	-0.4624815091	-0.3432886326
0.9225503822	-0.973977595	-1.136992345	-0.3256265335	-0.3885938767	0.8232540107	0.7462953732	0.3704493139	0.3019309576	-0.4354353878	-0.3382904075	-0.4660969736	-0.345979264
0.9264026202	-0.9777635505	-1.136547482	-0.3257037401	-0.386924087	0.827852369	0.7490090177	0.3716201603	0.3022993221	-0.4391259818	-0.3410974335	-0.4696896172	-0.3486772856
0.9302709428	-0.9814494968	-1.136061183	-0.3257248368	-0.3852228166	0.8323806426	0.7517038223	0.3727414404	0.3026459871	-0.4428012803	-0.3439161795	-0.4732590172	-0.3513824231
0.9341554169	-0.9850350605	-1.135533187	-0.3256895958	-0.3834898947	0.8368382897	0.7543792892	0.3738127693	0.3029705848	-0.4464609724	-0.3467464633	-0.4768047512	-0.3540943952
0.9380561102	-0.9885198876	-1.134963236	-0.3255977989	-0.3817251531	0.8412247798	0.7570349169	0.3748337685	0.3032727455	-0.4501047479	-0.3495880977	-0.4803263966	-0.3568129136
0.9419730902	-0.9919036441	-1.134351075	-0.3254492372	-0.3799284261	0.8455395942	0.7596702008	0.3758040657	0.3035520972	-0.4537322977	-0.3524408898	-0.4838235313	-0.3595376831
0.9459064251	-0.9951860155	-1.133696454	-0.3252437118	-0.3780995501	0.8497822255	0.7622846328	0.3767232949	0.303808266	-0.4573433135	-0.3553046413	-0.4872957335	-0.3622684014
0.949856183	-0.9983667077	-1.132999125	-0.3249810332	-0.3762383645	0.8539521788	0.7648777018	0.3775910969	0.3040408763	-0.4609374881	-0.3581791481	-0.4907425818	-0.3650047591
0.9538224326	-1.001445447	-1.132258844	-0.324661022	-0.3743447111	0.8580489709	0.7674488934	0.3784071188	0.3042495504	-0.4645145157	-0.3610642006	-0.4941636555	-0.3677464395
0.9578052427	-1.004421979	-1.131475371	-0.3242835088	-0.3724184343	0.8620721314	0.7699976902	0.3791710149	0.3044339089	-0.4680740915	-0.3639595835	-0.4975585345	-0.3704931186
0.9618046824	-1.007296072	-1.130648471	-0.3238483341	-0.3704593817	0.8660212023	0.7725235719	0.3798824463	0.3045935707	-0.4716159125	-0.3668650757	-0.5009267994	-0.3732444653
0.9658208213	-1.010067513	-1.129777909	-0.3233553487	-0.3684674034	0.8698957383	0.7750260155	0.380541081	0.3047281532	-0.4751396767	-0.3697804505	-0.5042680319	-0.3760001407
0.969853729	-1.012736111	-1.12886346	-0.3228044135	-0.3664423526	0.8736953071	0.7775044949	0.3811465945	0.3048372719	-0.478645084	-0.3727054751	-0.5075818145	-0.3787597989
0.9739034755	-1.015301695	-1.127904898	-0.3221953998	-0.3643840856	0.8774194894	0.7799584816	0.3816986691	0.3049205413	-0.4821318358	-0.3756399109	-0.510867731	-0.3815230862
0.9779701311	-1.017764116	-1.126902004	-0.3215281891	-0.3622924617	0.8810678791	0.7823874446	0.3821969949	0.3049775739	-0.4855996353	-0.3785835134	-0.514125366	-0.3842896414
0.9820537666	-1.020123244	-1.125854563	-0.3208026735	-0.3601673435	0.8846400835	0.7847908502	0.3826412693	0.3050079815	-0.4890481874	-0.3815360321	-0.5173543056	-0.3870590957
